date,user_id,value,point_differential
2013-06-14,6907,803,80
2013-06-14,7016,3107,310
2013-06-14,7034,654,0
2013-06-14,7083,1065,100
2013-06-14,7155,2078,200
2013-06-14,7242,7924,-4260
2013-06-14,7281,753,0
2013-06-14,7315,3649,360
2013-06-14,7339,1172,0
2013-06-14,7463,1966,0
2013-06-14,7503,1162,0
2013-06-14,7535,5097,0
2013-06-14,7587,2255,220
2013-06-14,7609,3665,360
2013-06-14,7652,898,0
2013-06-14,7760,1503,150
2013-06-14,7772,0,0
2013-06-14,7777,3186,310
2013-06-14,7825,2155,210
2013-06-14,7856,3952,0
2013-06-14,7871,1303,130
2013-06-14,7880,3050,0
2013-06-14,7963,3447,340
2013-06-14,8005,2034,0
2013-06-14,8019,1296,0
2013-06-14,8027,2087,200
2013-06-14,8043,990,90
2013-06-14,8114,4899,0
2013-06-14,8166,869,0
2013-06-14,8266,414,0
2013-06-14,8289,761,70
2013-06-14,8294,1056,0
2013-06-14,8305,1249,120
2013-06-14,8314,691,60
2013-06-14,8418,1329,0
2013-06-14,8440,3521,0
2013-06-14,8449,1593,0
2013-06-14,8537,889,0
2013-06-14,8546,2541,0
2013-06-14,8580,5788,0
2013-06-14,8635,3950,390
2013-06-14,8684,2096,0
2013-06-14,8699,3534,350
2013-06-14,8782,598,0
2013-06-14,8810,1322,130
2013-06-14,8924,3098,300
2013-06-14,9026,4025,0
2013-06-14,9050,2154,0
2013-06-14,9183,3383,0
2013-06-14,9228,2829,0
2013-06-14,9301,1613,160
2013-06-14,9343,1123,0
2013-06-14,9381,1273,0
2013-06-14,9385,6735,0
2013-06-14,9393,3876,0
2013-06-14,9462,770,0
2013-06-14,9521,1185,110
2013-06-14,9537,808,0
2013-06-14,9735,2343,230
2013-06-14,9840,1408,0
2013-06-14,9875,8206,820
2013-06-14,9907,5663,0
2013-06-14,9925,3185,310
2013-06-14,9938,2694,260
2013-06-14,10000,1284,0
2013-06-14,10021,1176,110
2013-06-14,10030,1417,0
2013-06-14,10073,546,0
2013-06-14,10078,1937,190
2013-06-14,10237,3194,0
2013-06-14,10347,900,90
2013-06-14,10355,1989,190
2013-06-14,10366,1711,170
2013-06-14,10405,7133,0
2013-06-14,10476,12239,0
2013-06-14,10490,656,0
2013-06-14,10497,2459,0
2013-06-14,10533,498,40
2013-06-14,10644,2236,0
2013-06-14,10701,1390,130
2013-06-14,10809,1707,170
2013-06-14,10842,2508,250
2013-06-14,10900,1893,180
2013-06-14,10910,2458,240
2013-06-14,10915,2360,0
2013-06-14,11079,4799,470
2013-06-14,11127,1688,0
2013-06-14,11129,4908,-4560
2013-06-14,11163,1642,0
2013-06-14,11173,587,0
2013-06-14,11274,1109,110
2013-06-14,11304,4698,0
2013-06-14,11314,835,0
2013-06-14,11362,1924,190
2013-06-14,11474,1214,120
2013-06-14,11492,3161,310
2013-06-14,11553,463,40
2013-06-14,11602,2375,230
2013-06-14,11640,0,0
2013-06-14,11818,4642,0
2013-06-14,11847,1791,0
2013-06-14,11857,1604,160
2013-06-14,11908,3763,-4680
2013-06-14,11950,2131,210
2013-06-14,12027,1489,140
2013-06-14,12046,3555,0
2013-06-14,12097,3437,340
2013-06-14,12113,2383,0
2013-06-14,12157,4101,0
2013-06-14,12171,4401,440
2013-06-14,12177,7450,740
2013-06-14,12210,7097,700
2013-06-14,12220,3462,340
2013-06-14,12269,1312,0
2013-06-14,12296,3893,0
2013-06-14,12323,0,0
2013-06-14,12330,2142,0
2013-06-14,12417,3727,370
2013-06-14,12437,1058,100
2013-06-14,12442,715,70
2013-06-14,12552,1982,190
2013-06-14,12658,4710,470
2013-06-14,12661,2861,280
2013-06-14,12706,4520,450
2013-06-14,12750,2821,280
2013-06-14,12815,3806,380
2013-06-14,12843,3870,0
2013-06-14,12883,2180,0
2013-06-14,12911,1368,130
2013-06-14,12920,5489,0
2013-06-14,13025,8370,830
2013-06-14,13032,1389,130
2013-06-14,13131,1627,160
2013-06-14,13157,3199,0
2013-06-14,13284,4317,0
2013-06-14,13310,1355,130
2013-06-14,13356,3022,300
2013-06-14,13371,2868,0
2013-06-14,13384,38,0
2013-06-14,13389,3610,360
2013-06-14,13408,1841,180
2013-06-14,13439,991,90
2013-06-14,13463,4987,490
2013-06-14,13506,3908,390
2013-06-14,13576,2904,290
2013-06-14,13589,4581,450
2013-06-14,13641,1556,0
2013-06-14,13709,5246,520
2013-06-14,13781,4807,480
2013-06-14,13881,641,60
2013-06-14,13891,936,90
2013-06-14,13990,4327,0
2013-06-14,14043,1843,180
2013-06-14,14087,1733,170
2013-06-14,14089,5509,550
2013-06-14,14109,5987,590
2013-06-14,14141,630,60
2013-06-14,14229,2351,0
2013-06-14,14277,493,0
2013-06-14,14298,3185,310
2013-06-14,14385,5179,510
2013-06-14,14529,1223,0
2013-06-15,6,2047,200
2013-06-15,13,5040,0
2013-06-15,89,2657,0
2013-06-15,129,1339,130
2013-06-15,158,1622,0
2013-06-15,193,2488,0
2013-06-15,280,625,60
2013-06-15,340,2061,200
2013-06-15,366,2372,230
2013-06-15,410,1361,-4920
2013-06-15,540,1265,120
2013-06-15,591,1583,0
2013-06-15,615,4204,420
2013-06-15,757,3200,320
2013-06-15,837,571,50
2013-06-15,904,3671,360
2013-06-15,955,3540,350
2013-06-15,969,4289,420
2013-06-15,1004,4079,400
2013-06-15,1089,285,20
2013-06-15,1122,695,60
2013-06-15,1209,2092,200
2013-06-15,1353,2096,0
2013-06-15,1397,1408,140
2013-06-15,1453,754,70
2013-06-15,1467,456,40
2013-06-15,1471,1680,160
2013-06-15,1507,1362,0
2013-06-15,1590,2760,270
2013-06-15,1600,5187,510
2013-06-15,1601,1224,120
2013-06-15,1605,6578,0
2013-06-15,1609,373,30
2013-06-15,1716,4794,0
2013-06-15,1760,5151,510
2013-06-15,1788,3982,0
2013-06-15,1846,2502,0
2013-06-15,1848,1553,150
2013-06-15,1882,1819,180
2013-06-15,1980,3468,0
2013-06-15,1999,2073,200
2013-06-15,2065,1637,160
2013-06-15,2096,1422,0
2013-06-15,2100,4552,450
2013-06-15,2115,1662,0
2013-06-15,2285,2234,220
2013-06-15,2296,1257,120
2013-06-15,2317,6144,610
2013-06-15,2434,1321,0
2013-06-15,2458,1811,0
2013-06-15,2496,180,0
2013-06-15,2565,1169,110
2013-06-15,2616,3909,0
2013-06-15,2669,5860,580
2013-06-15,2701,765,70
2013-06-15,2720,490,40
2013-06-15,2738,3270,0
2013-06-15,2753,2211,220
2013-06-15,2769,4751,0
2013-06-15,2829,307,30
2013-06-15,2838,1564,0
2013-06-15,2839,3474,340
2013-06-15,2851,5444,0
2013-06-15,2901,752,70
2013-06-15,3001,3156,310
2013-06-15,3041,2731,270
2013-06-15,3117,3295,0
2013-06-15,3155,2062,0
2013-06-15,3200,4696,-4590
2013-06-15,3260,5469,0
2013-06-15,3283,3630,0
2013-06-15,3294,2908,0
2013-06-15,3309,494,40
2013-06-15,3318,2799,0
2013-06-15,3348,1260,0
2013-06-15,3421,2345,0
2013-06-15,3431,1753,0
2013-06-15,3449,4410,440
2013-06-15,3500,1088,0
2013-06-15,3567,1637,160
2013-06-15,3615,1712,170
2013-06-15,3617,470,0
2013-06-15,3680,2114,210
2013-06-15,3710,5452,0
2013-06-15,3733,3527,350
2013-06-15,3821,2827,0
2013-06-15,3854,4479,440
2013-06-15,3984,6054,600
2013-06-15,4016,1441,140
2013-06-15,4180,3497,0
2013-06-15,4182,1609,160
2013-06-15,4264,1719,170
2013-06-15,4362,4028,400
2013-06-15,4364,4819,0
2013-06-15,4385,4529,0
2013-06-15,4400,0,0
2013-06-15,4418,541,50
2013-06-15,4424,3000,300
2013-06-15,4431,823,80
2013-06-15,4467,2951,290
2013-06-15,4498,2462,240
2013-06-15,4510,2721,0
2013-06-15,4629,5651,0
2013-06-15,4671,556,0
2013-06-15,4705,3215,0
2013-06-15,4753,11587,1150
2013-06-15,4771,724,0
2013-06-15,4792,2840,0
2013-06-15,4820,2230,0
2013-06-15,4823,1790,0
2013-06-15,4951,5008,500
2013-06-15,4958,5121,0
2013-06-15,5082,3897,0
2013-06-15,5094,2570,250
2013-06-15,5188,1674,0
2013-06-15,5201,924,0
2013-06-15,5274,1444,140
2013-06-15,5283,2495,240
2013-06-15,5368,1360,0
2013-06-15,5374,73,0
2013-06-15,5615,4387,0
2013-06-15,5623,3219,320
2013-06-15,5664,1898,180
2013-06-15,5749,1833,0
2013-06-15,5750,8816,-4170
2013-06-15,5779,4288,420
2013-06-15,5798,1635,0
2013-06-15,5818,938,90
2013-06-15,5864,3571,350
2013-06-15,5874,2360,230
2013-06-15,5950,1297,120
2013-06-15,5963,2434,-4810
2013-06-15,6016,6360,630
2013-06-15,6153,3388,0
2013-06-15,6224,2331,0
2013-06-15,6233,2160,0
2013-06-15,6265,3276,320
2013-06-15,6266,3954,390
2013-06-15,6283,9819,980
2013-06-15,6350,2008,200
2013-06-15,6355,1009,100
2013-06-15,6382,3721,0
2013-06-15,6420,10266,0
2013-06-15,6439,7173,710
2013-06-15,6576,2737,0
2013-06-15,6818,2930,290
2013-06-15,6890,3753,370
2013-06-15,6959,1477,0
2013-06-15,6980,1076,100
2013-06-15,7027,8244,820
2013-06-15,7050,1220,0
2013-06-15,7058,2244,220
2013-06-15,7084,1138,110
2013-06-15,7157,834,80
2013-06-15,7159,2013,200
2013-06-15,7186,3564,0
2013-06-15,7315,2879,280
2013-06-15,7377,4875,480
2013-06-15,7475,2340,0
2013-06-15,7501,92,0
2013-06-15,7598,1315,0
2013-06-15,7645,2524,250
2013-06-15,7691,1080,100
2013-06-15,7718,2807,280
2013-06-15,7726,2939,290
2013-06-15,7732,4655,460
2013-06-15,7795,2311,0
2013-06-15,7831,1221,0
2013-06-15,8006,1372,130
2013-06-15,8071,962,90
2013-06-15,8182,2289,220
2013-06-15,8245,3000,300
2013-06-15,8281,4609,460
2013-06-15,8380,7433,740
2013-06-15,8447,3401,340
2013-06-15,8566,2264,220
2013-06-15,8574,3417,340
2013-06-15,8711,3417,340
2013-06-15,8832,2209,0
2013-06-15,8903,1852,180
2013-06-15,8945,885,0
2013-06-15,9049,661,0
2013-06-15,9064,4495,440
2013-06-15,9071,0,0
2013-06-15,9079,597,0
2013-06-15,9097,2870,0
2013-06-15,9126,1125,110
2013-06-15,9228,2797,0
2013-06-15,9232,1870,180
2013-06-15,9242,1338,130
2013-06-15,9295,1903,0
2013-06-15,9328,1072,100
2013-06-15,9350,4092,400
2013-06-15,9570,1352,0
2013-06-15,9573,5230,520
2013-06-15,9592,270,20
2013-06-15,9594,2241,220
2013-06-15,9605,2075,200
2013-06-15,9668,3099,0
2013-06-15,9672,1672,160
2013-06-15,9691,1046,0
2013-06-15,9751,2019,0
2013-06-15,9785,1934,190
2013-06-15,9809,5863,0
2013-06-15,9814,1895,0
2013-06-15,9857,5144,510
2013-06-15,9867,597,0
2013-06-15,9936,3832,380
2013-06-15,9968,2087,0
2013-06-15,10078,2137,210
2013-06-15,10112,3008,300
2013-06-15,10198,1280,0
2013-06-15,10205,1667,160
2013-06-15,10308,1284,120
2013-06-15,10362,3690,360
2013-06-15,10398,1266,120
2013-06-15,10439,1725,170
2013-06-15,10477,6067,600
2013-06-15,10519,2796,270
2013-06-15,10558,4245,0
2013-06-15,10622,2303,0
2013-06-15,10631,239,0
2013-06-15,10701,883,80
2013-06-15,10739,1779,170
2013-06-15,10776,347,30
2013-06-15,10789,717,0
2013-06-15,10842,2918,290
2013-06-15,10940,5086,500
2013-06-15,10949,1087,100
2013-06-15,11049,738,0
2013-06-15,11086,2961,290
2013-06-15,11120,7013,700
2013-06-15,11183,1812,0
2013-06-15,11185,2374,230
2013-06-15,11331,5987,0
2013-06-15,11394,1269,120
2013-06-15,11507,1607,0
2013-06-15,11514,2283,220
2013-06-15,11546,3688,360
2013-06-15,11552,2584,250
2013-06-15,11586,4098,0
2013-06-15,11623,11601,1160
2013-06-15,11631,3437,0
2013-06-15,11653,1790,170
2013-06-15,11699,4303,0
2013-06-15,11756,1434,0
2013-06-15,11793,4299,420
2013-06-15,11871,1344,0
2013-06-15,11891,8461,840
2013-06-15,11954,3393,0
2013-06-15,12039,2933,0
2013-06-15,12056,2325,230
2013-06-15,12199,6476,0
2013-06-15,12263,1194,110
2013-06-15,12414,4700,470
2013-06-15,12448,1639,160
2013-06-15,12514,2665,260
2013-06-15,12530,3998,390
2013-06-15,12578,1897,180
2013-06-15,12589,4212,420
2013-06-15,12641,3399,330
2013-06-15,12648,6116,610
2013-06-15,12658,5962,590
2013-06-15,12706,3421,340
2013-06-15,12750,3470,340
2013-06-15,12772,1521,150
2013-06-15,12834,1079,0
2013-06-15,12837,3325,330
2013-06-15,12923,2090,200
2013-06-15,12970,3213,320
2013-06-15,13128,4437,440
2013-06-15,13131,1579,150
2013-06-15,13229,3966,390
2013-06-15,13318,4982,490
2013-06-15,13353,2649,0
2013-06-15,13361,2821,0
2013-06-15,13384,848,80
2013-06-15,13410,8824,880
2013-06-15,13451,8022,0
2013-06-15,13559,2316,230
2013-06-15,13589,3751,370
2013-06-15,13618,2569,0
2013-06-15,13675,2123,0
2013-06-15,13688,916,90
2013-06-15,13709,5466,540
2013-06-15,13734,2547,250
2013-06-15,13766,2347,230
2013-06-15,13769,6331,630
2013-06-15,13784,1297,120
2013-06-15,13817,4796,470
2013-06-15,13856,900,0
2013-06-15,13877,603,0
2013-06-15,13902,1529,0
2013-06-15,13942,3129,0
2013-06-15,13956,2997,290
2013-06-15,14087,1924,190
2013-06-15,14216,6455,0
2013-06-15,14269,4096,400
2013-06-15,14306,7880,0
2013-06-15,14323,3097,300
2013-06-15,14381,3320,0
2013-06-15,14416,1514,150
2013-06-15,14443,1135,110
2013-06-15,14444,1899,180
2013-06-15,14642,3926,390
2013-06-15,14645,4739,0
2013-06-16,6,2533,-4800
2013-06-16,40,3708,370
2013-06-16,76,1539,150
2013-06-16,102,2873,280
2013-06-16,202,4379,430
2013-06-16,225,7830,780
2013-06-16,226,7867,0
2013-06-16,267,4120,410
2013-06-16,455,5646,560
2013-06-16,565,3213,0
2013-06-16,637,5009,500
2013-06-16,660,0,0
2013-06-16,661,2134,210
2013-06-16,667,1169,110
2013-06-16,680,934,90
2013-06-16,702,2891,0
2013-06-16,706,1290,120
2013-06-16,734,3471,340
2013-06-16,798,1869,0
2013-06-16,815,1016,0
2013-06-16,825,3088,300
2013-06-16,917,2680,0
2013-06-16,1109,5151,510
2013-06-16,1178,787,70
2013-06-16,1336,2144,0
2013-06-16,1489,3335,330
2013-06-16,1492,797,0
2013-06-16,1535,3267,320
2013-06-16,1545,5500,550
2013-06-16,1564,3444,340
2013-06-16,1572,1550,0
2013-06-16,1605,5980,0
2013-06-16,1659,572,50
2013-06-16,1675,135,0
2013-06-16,1848,2022,200
2013-06-16,1854,557,50
2013-06-16,1969,848,80
2013-06-16,2048,7678,0
2013-06-16,2079,2872,280
2013-06-16,2237,1812,180
2013-06-16,2238,1801,180
2013-06-16,2254,5538,550
2013-06-16,2339,2558,250
2013-06-16,2496,991,0
2013-06-16,2508,2403,240
2013-06-16,2514,7862,780
2013-06-16,2588,3452,340
2013-06-16,2675,1609,0
2013-06-16,2687,6421,640
2013-06-16,2912,3164,0
2013-06-16,3012,2599,250
2013-06-16,3041,2179,210
2013-06-16,3117,2516,0
2013-06-16,3118,1656,160
2013-06-16,3203,1528,150
2013-06-16,3276,2194,0
2013-06-16,3540,1876,180
2013-06-16,3591,2770,270
2013-06-16,3622,2472,240
2013-06-16,3632,9515,-4100
2013-06-16,3633,933,90
2013-06-16,3642,430,40
2013-06-16,3646,673,0
2013-06-16,3674,1891,0
2013-06-16,3729,6791,0
2013-06-16,3736,770,0
2013-06-16,3742,4389,0
2013-06-16,3749,2232,-4830
2013-06-16,3875,1142,0
2013-06-16,3922,6179,610
2013-06-16,3980,4117,410
2013-06-16,4022,2071,0
2013-06-16,4078,2324,230
2013-06-16,4170,1939,0
2013-06-16,4202,1230,120
2013-06-16,4214,1577,0
2013-06-16,4265,2429,240
2013-06-16,4385,5872,0
2013-06-16,4397,3501,0
2013-06-16,4423,0,0
2013-06-16,4450,1636,0
2013-06-16,4502,2863,0
2013-06-16,4530,1750,170
2013-06-16,4573,4126,410
2013-06-16,4605,3299,320
2013-06-16,4654,3316,330
2013-06-16,4764,459,40
2013-06-16,4805,1799,170
2013-06-16,4830,2114,-4840
2013-06-16,4844,538,50
2013-06-16,4862,1807,180
2013-06-16,4865,2142,0
2013-06-16,4869,1926,0
2013-06-16,4872,1510,0
2013-06-16,5042,0,0
2013-06-16,5061,1997,190
2013-06-16,5085,3062,300
2013-06-16,5118,1531,150
2013-06-16,5156,1441,140
2013-06-16,5202,2151,-4840
2013-06-16,5329,2802,0
2013-06-16,5391,700,0
2013-06-16,5465,2206,0
2013-06-16,5466,2153,0
2013-06-16,5523,2426,0
2013-06-16,5595,2501,0
2013-06-16,5620,2910,290
2013-06-16,5688,2984,290
2013-06-16,5701,1498,140
2013-06-16,5742,5910,590
2013-06-16,5763,2744,0
2013-06-16,5803,2479,240
2013-06-16,5826,2880,280
2013-06-16,5890,2387,0
2013-06-16,5898,9643,960
2013-06-16,6021,12496,0
2013-06-16,6043,6946,690
2013-06-16,6061,2089,200
2013-06-16,6112,714,70
2013-06-16,6149,4414,0
2013-06-16,6204,1515,0
2013-06-16,6257,1995,190
2013-06-16,6280,7451,740
2013-06-16,6284,0,0
2013-06-16,6351,3167,310
2013-06-16,6356,4310,0
2013-06-16,6494,871,80
2013-06-16,6547,1147,0
2013-06-16,6589,2293,220
2013-06-16,6607,2435,0
2013-06-16,6608,0,0
2013-06-16,6710,2952,290
2013-06-16,6718,852,80
2013-06-16,6896,8198,810
2013-06-16,6908,2258,0
2013-06-16,6912,824,80
2013-06-16,6998,1530,150
2013-06-16,7040,388,0
2013-06-16,7106,919,90
2013-06-16,7157,878,80
2013-06-16,7169,6067,600
2013-06-16,7208,5909,590
2013-06-16,7230,3184,0
2013-06-16,7268,1447,0
2013-06-16,7285,2434,240
2013-06-16,7328,2386,0
2013-06-16,7430,2443,0
2013-06-16,7464,3139,0
2013-06-16,7495,6217,620
2013-06-16,7496,776,0
2013-06-16,7513,2251,0
2013-06-16,7535,4008,0
2013-06-16,7543,647,60
2013-06-16,7555,121,10
2013-06-16,7592,12609,1260
2013-06-16,7657,3006,300
2013-06-16,7658,4284,420
2013-06-16,7676,3491,340
2013-06-16,7778,1102,110
2013-06-16,7784,4259,420
2013-06-16,7860,5972,0
2013-06-16,7867,3530,350
2013-06-16,7912,1224,120
2013-06-16,7963,2255,220
2013-06-16,8009,3510,350
2013-06-16,8082,1365,0
2013-06-16,8120,6236,620
2013-06-16,8162,3782,370
2013-06-16,8213,1891,180
2013-06-16,8237,2930,290
2013-06-16,8370,1320,0
2013-06-16,8373,7796,0
2013-06-16,8416,3692,360
2013-06-16,8447,2388,230
2013-06-16,8485,3660,0
2013-06-16,8511,1297,0
2013-06-16,8605,5131,0
2013-06-16,8631,541,50
2013-06-16,8762,7559,750
2013-06-16,8884,840,0
2013-06-16,8887,2036,-4850
2013-06-16,8900,6142,610
2013-06-16,8940,929,0
2013-06-16,9126,878,80
2013-06-16,9252,1118,0
2013-06-16,9350,4310,430
2013-06-16,9448,6313,630
2013-06-16,9455,1477,0
2013-06-16,9479,1951,190
2013-06-16,9503,1439,140
2013-06-16,9551,739,70
2013-06-16,9657,6507,650
2013-06-16,9685,4991,490
2013-06-16,9707,8606,860
2013-06-16,9756,2751,0
2013-06-16,9785,2456,240
2013-06-16,9897,5747,570
2013-06-16,9903,1639,0
2013-06-16,9917,1251,120
2013-06-16,9987,1605,160
2013-06-16,9989,986,90
2013-06-16,10009,4007,400
2013-06-16,10097,3234,0
2013-06-16,10127,1481,0
2013-06-16,10131,832,80
2013-06-16,10132,2451,0
2013-06-16,10163,2367,0
2013-06-16,10205,1094,100
2013-06-16,10239,935,90
2013-06-16,10249,562,50
2013-06-16,10257,1708,170
2013-06-16,10295,66,0
2013-06-16,10309,1889,0
2013-06-16,10355,1059,100
2013-06-16,10362,3418,340
2013-06-16,10439,1276,120
2013-06-16,10542,5639,560
2013-06-16,10701,1090,100
2013-06-16,10720,1275,0
2013-06-16,10756,2138,-4840
2013-06-16,10774,2621,0
2013-06-16,10820,2112,210
2013-06-16,10881,2149,210
2013-06-16,10949,733,70
2013-06-16,11033,606,0
2013-06-16,11036,872,80
2013-06-16,11079,4785,470
2013-06-16,11121,2103,210
2013-06-16,11129,5511,550
2013-06-16,11158,1858,180
2013-06-16,11163,1983,0
2013-06-16,11211,1335,0
2013-06-16,11251,3283,0
2013-06-16,11254,6232,620
2013-06-16,11324,2087,200
2013-06-16,11398,15603,-3490
2013-06-16,11506,1017,100
2013-06-16,11517,2153,210
2013-06-16,11546,4718,470
2013-06-16,11577,3777,0
2013-06-16,11593,37,0
2013-06-16,11606,855,80
2013-06-16,11614,1694,160
2013-06-16,11631,2678,0
2013-06-16,11712,3550,350
2013-06-16,11771,3283,320
2013-06-16,11776,1427,140
2013-06-16,11784,10134,1010
2013-06-16,11938,1244,0
2013-06-16,11954,2957,0
2013-06-16,12008,6478,0
2013-06-16,12010,1018,100
2013-06-16,12029,1680,0
2013-06-16,12055,332,30
2013-06-16,12089,8545,850
2013-06-16,12099,3007,300
2013-06-16,12323,178,0
2013-06-16,12422,1035,0
2013-06-16,12448,211,20
2013-06-16,12509,1743,170
2013-06-16,12510,2571,250
2013-06-16,12676,4412,440
2013-06-16,12699,952,90
2013-06-16,12738,498,40
2013-06-16,12763,4059,400
2013-06-16,12816,1042,0
2013-06-16,12817,2036,200
2013-06-16,12822,5770,570
2013-06-16,12866,1840,180
2013-06-16,12869,1314,0
2013-06-16,12873,1828,180
2013-06-16,13039,738,70
2013-06-16,13100,5415,540
2013-06-16,13158,2759,270
2013-06-16,13201,4296,0
2013-06-16,13210,8387,-4220
2013-06-16,13220,1092,100
2013-06-16,13263,3373,330
2013-06-16,13320,2507,0
2013-06-16,13323,7010,700
2013-06-16,13327,4887,480
2013-06-16,13370,219,0
2013-06-16,13374,3079,300
2013-06-16,13389,4650,460
2013-06-16,13397,1598,0
2013-06-16,13401,3501,350
2013-06-16,13442,4946,490
2013-06-16,13445,4038,0
2013-06-16,13498,740,0
2013-06-16,13525,1224,120
2013-06-16,13651,2026,0
2013-06-16,13700,7121,710
2013-06-16,13714,1000,0
2013-06-16,13721,1576,150
2013-06-16,13767,8405,840
2013-06-16,13776,1682,0
2013-06-16,13780,756,0
2013-06-16,13781,4449,440
2013-06-16,13815,628,0
2013-06-16,13850,588,50
2013-06-16,13930,3008,300
2013-06-16,14047,1926,0
2013-06-16,14159,4332,0
2013-06-16,14162,1388,0
2013-06-16,14259,1373,130
2013-06-16,14296,2229,0
2013-06-16,14407,1342,0
2013-06-16,14418,934,90
2013-06-16,14453,2844,0
2013-06-16,14490,1200,120
2013-06-17,28,1642,160
2013-06-17,55,5600,560
2013-06-17,56,5613,560
2013-06-17,80,1722,0
2013-06-17,99,4005,400
2013-06-17,102,2287,220
2013-06-17,112,1883,0
2013-06-17,193,3187,0
2013-06-17,206,1889,180
2013-06-17,400,2019,0
2013-06-17,423,8511,850
2013-06-17,481,3585,350
2013-06-17,518,2130,210
2013-06-17,536,9515,950
2013-06-17,539,4108,410
2013-06-17,566,1991,0
2013-06-17,661,2173,210
2013-06-17,680,1295,120
2013-06-17,734,4503,450
2013-06-17,773,3593,350
2013-06-17,823,2186,0
2013-06-17,891,2554,0
2013-06-17,923,5180,510
2013-06-17,947,3297,320
2013-06-17,950,1382,0
2013-06-17,963,1460,0
2013-06-17,1003,3892,380
2013-06-17,1008,1919,0
2013-06-17,1024,5965,590
2013-06-17,1040,1978,190
2013-06-17,1086,3240,0
2013-06-17,1089,1624,160
2013-06-17,1147,3688,0
2013-06-17,1265,2180,0
2013-06-17,1354,1235,0
2013-06-17,1396,2259,0
2013-06-17,1464,1505,150
2013-06-17,1489,3140,310
2013-06-17,1546,657,60
2013-06-17,1557,5285,520
2013-06-17,1564,4070,400
2013-06-17,1573,3763,370
2013-06-17,1662,4119,0
2013-06-17,1690,1263,0
2013-06-17,1737,5841,0
2013-06-17,1760,5845,-4470
2013-06-17,1852,3854,380
2013-06-17,1929,1788,0
2013-06-17,2009,2453,240
2013-06-17,2099,4462,0
2013-06-17,2160,1456,140
2013-06-17,2238,1918,190
2013-06-17,2256,1471,140
2013-06-17,2316,1768,0
2013-06-17,2378,2706,270
2013-06-17,2415,5374,0
2013-06-17,2445,5176,0
2013-06-17,2500,551,0
2013-06-17,2558,677,60
2013-06-17,2561,1885,180
2013-06-17,2588,3073,300
2013-06-17,2605,2550,0
