id,signup_date,loyalty,location,gender,age,favorite_movie_line,number_of_purchases,value_of_purchases,total_standard_points,total_points_redeemed
12781,2013-04-09,control,,,wise,"Frankly, my dear, I don't give a damn.",,,,
12782,2013-04-09,enrolled,NYC,,,"You've got to ask yourself one question: 'Do I feel lucky?' Well, do ya, punk?",,,,
12783,2013-04-09,control,LA,,,,,,,
12784,2013-04-09,control,SF,,,Is it safe?,,,,
12785,2013-04-09,control,LA,D,,A census taker once tried to test me. I ate his liver with some fava beans and a nice Chianti.,,,,
12786,2013-04-09,enrolled,SF,,,,,,,
12787,2013-04-09,control,,,oldish,,,,,
12788,2013-04-09,control,,,,,,,,
12789,2013-04-09,enrolled,SF,,young,,,,,
12790,2013-04-09,control,,,,"Frankly, my dear, I don't give a damn.",,,,
12791,2013-04-09,enrolled,NYC,C,young,"You've got to ask yourself one question: 'Do I feel lucky?' Well, do ya, punk?",,,,
12792,2013-04-09,control,,,oldish,What a dump.,,,,
12793,2013-04-09,control,,B,youthful,Fasten your seatbelts. It's going to be a bumpy night.,,,,
12794,2013-04-09,enrolled,,C,youthful,"Carpe diem.  Seize the day, boys.  Make your lives extraordinary.",,,,
12795,2013-04-10,control,SF,,oldish,"All right, Mr. DeMille, I'm ready for my close-up.",,,,
12796,2013-04-10,control,,A,young,,,,,
12797,2013-04-10,enrolled,,D,,,,,,
12798,2013-04-10,enrolled,SF,,,Fasten your seatbelts. It's going to be a bumpy night.,,,,
12799,2013-04-10,control,LA,A,oldish,"I'm as mad as hell, and I'm not going to take this anymore!",,,,
12800,2013-04-10,control,SF,A,,,,,,
12801,2013-04-10,control,SF,D,oldish,,,,,
12802,2013-04-10,enrolled,NYC,,young,,,,,
12803,2013-04-10,control,,D,,"Stella!  Hey, Stella!",,,,
12804,2013-04-10,control,SF,,wise,,,,,
12805,2013-04-10,enrolled,,,,,,,,
12806,2013-04-10,enrolled,,C,wise,,,,,
12807,2013-04-10,control,SF,,oldish,,,,,
12808,2013-04-10,enrolled,SF,C,,"I'm as mad as hell, and I'm not going to take this anymore!",,,,
12809,2013-04-10,control,,,youthful,,,,,
12810,2013-04-10,enrolled,NYC,D,,,,,,
12811,2013-04-10,control,,D,youthful,,,,,
12812,2013-04-10,control,,,wise,,,,,
12813,2013-04-10,enrolled,,C,young,"Frankly, my dear, I don't give a damn.",,,,
12814,2013-04-10,enrolled,LA,,youthful,,,,,
12815,2013-04-10,enrolled,LA,D,oldish,,,,,
12816,2013-04-10,control,,,,"Hello, gorgeous.",,,,
12817,2013-04-11,enrolled,SF,C,youthful,,,,,
12818,2013-04-11,control,SF,,,"Frankly, my dear, I don't give a damn.",,,,
12819,2013-04-11,control,,,young,,,,,
12820,2013-04-11,control,,,youthful,"Go ahead, make my day.",,,,
12821,2013-04-11,control,SF,C,,,,,,
12822,2013-04-11,enrolled,SF,,youthful,,,,,
12823,2013-04-11,control,,,young,"Hasta la vista, baby.",,,,
12824,2013-04-11,control,,D,,"I'll get you, my pretty, and your little dog, too!",,,,
12825,2013-04-11,control,,,,"Frankly, my dear, I don't give a damn.",,,,
12826,2013-04-11,enrolled,,,youthful,,,,,
12827,2013-04-11,control,,A,youthful,,,,,
12828,2013-04-11,enrolled,LA,A,,,,,,
12829,2013-04-11,control,,,wise,,,,,
12830,2013-04-11,control,,,wise,,,,,
12831,2013-04-11,control,,D,young,Show me the money!,,,,
12832,2013-04-11,control,NYC,B,,"Frankly, my dear, I don't give a damn.",,,,
12833,2013-04-11,control,SF,B,oldish,Love means never having to say you're sorry.,,,,
12834,2013-04-11,control,SF,,,,,,,
12835,2013-04-11,control,,C,,,,,,
12836,2013-04-11,control,,,youthful,"Frankly, my dear, I don't give a damn.",,,,
12837,2013-04-11,enrolled,,C,oldish,"You've got to ask yourself one question: 'Do I feel lucky?' Well, do ya, punk?",,,,
12838,2013-04-11,control,LA,,wise,,,,,
12839,2013-04-11,enrolled,NYC,,youthful,"After all, tomorrow is another day!",,,,
12840,2013-04-11,control,,D,,I'll have what she's having.,,,,
12841,2013-04-11,control,,,,,,,,
12842,2013-04-11,enrolled,,,,,,,,
12843,2013-04-12,control,,,oldish,,,,,
12844,2013-04-12,control,,,,,,,,
12845,2013-04-12,enrolled,,,youthful,,,,,
12846,2013-04-12,enrolled,,,,,,,,
12847,2013-04-12,control,SF,B,,"Frankly, my dear, I don't give a damn.",,,,
12848,2013-04-12,control,NYC,,,,,,,
12849,2013-04-12,enrolled,,,wise,"Frankly, my dear, I don't give a damn.",,,,
12850,2013-04-12,enrolled,,,young,"Houston, we have a problem.",,,,
12851,2013-04-12,control,,B,young,,,,,
12852,2013-04-12,control,LA,C,,You're gonna need a bigger boat.,,,,
12853,2013-04-12,enrolled,,,,,,,,
12854,2013-04-12,enrolled,,C,youthful,,,,,
12855,2013-04-12,enrolled,,D,young,,,,,
12856,2013-04-12,control,,,young,Snap out of it!,,,,
12857,2013-04-12,control,LA,D,,I'll have what she's having.,,,,
12858,2013-04-12,control,,,oldish,,,,,
12859,2013-04-12,control,,,,,,,,
12860,2013-04-12,control,LA,C,wise,,,,,
12861,2013-04-12,control,,A,young,It's alive!  It's alive!,,,,
12862,2013-04-12,enrolled,NYC,B,,We rob banks.,,,,
12863,2013-04-12,control,SF,B,,Tell 'em to go out there with all they got and win just one for the Gipper.,,,,
12864,2013-04-12,control,,,young,,,,,
12865,2013-04-12,enrolled,SF,,,,,,,
12866,2013-04-12,enrolled,,,,We rob banks.,,,,
12867,2013-04-12,enrolled,LA,B,,Attica! Attica!,,,,
12868,2013-04-12,enrolled,,,,,,,,
12869,2013-04-12,control,,A,youthful,,,,,
12870,2013-04-12,enrolled,,A,wise,,,,,
12871,2013-04-12,control,SF,C,oldish,"Frankly, my dear, I don't give a damn.",,,,
12872,2013-04-12,control,SF,,wise,"Frankly, my dear, I don't give a damn.",,,,
12873,2013-04-12,enrolled,,,,,,,,
12874,2013-04-12,control,NYC,,,,,,,
12875,2013-04-12,enrolled,SF,D,,"Frankly, my dear, I don't give a damn.",,,,
12876,2013-04-12,control,,,,I'm walking here!  I'm walking here!,,,,
12877,2013-04-13,control,NYC,A,,"Frankly, my dear, I don't give a damn.",,,,
12878,2013-04-13,enrolled,NYC,D,,,,,,
12879,2013-04-13,control,,,,,,,,
12880,2013-04-13,control,LA,C,,"Carpe diem.  Seize the day, boys.  Make your lives extraordinary.",,,,
12881,2013-04-13,control,NYC,,youthful,,,,,
12882,2013-04-13,control,SF,C,,,,,,
12883,2013-04-13,control,,,young,,,,,
12884,2013-04-13,enrolled,NYC,A,,,,,,
12885,2013-04-13,enrolled,SF,,,,,,,
12886,2013-04-13,enrolled,SF,,wise,,,,,
12887,2013-04-13,control,NYC,,,"Oh, no, it wasn't the airplanes. It was Beauty killed the Beast.",,,,
12888,2013-04-13,enrolled,,,,,,,,
12889,2013-04-13,enrolled,LA,,,,,,,
12890,2013-04-13,enrolled,,C,young,E.T. phone home.,,,,
12891,2013-04-13,control,LA,,,,,,,
12892,2013-04-13,control,,D,,A census taker once tried to test me. I ate his liver with some fava beans and a nice Chianti.,,,,
12893,2013-04-13,control,,,youthful,,,,,
12894,2013-04-13,control,LA,,wise,,,,,
12895,2013-04-13,enrolled,,D,,,,,,
12896,2013-04-13,enrolled,,D,youthful,"You don't understand!  I coulda had class. I coulda been a contender. I could've been somebody, instead of a bum, which is what I am.",,,,
12897,2013-04-13,control,NYC,A,young,,,,,
12898,2013-04-13,control,,,,,,,,
12899,2013-04-13,control,,,young,,,,,
12900,2013-04-13,enrolled,,,,You can't handle the truth!,,,,
12901,2013-04-13,enrolled,LA,,wise,I'm the king of the world!,,,,
12902,2013-04-13,enrolled,,,young,We rob banks.,,,,
12903,2013-04-14,enrolled,,A,wise,,,,,
12904,2013-04-14,control,,D,wise,,,,,
12905,2013-04-14,enrolled,,,youthful,Show me the money!,,,,
12906,2013-04-14,enrolled,NYC,,youthful,,,,,
12907,2013-04-14,enrolled,LA,,youthful,,,,,
12908,2013-04-14,control,SF,D,oldish,Striker: Surely you can't be serious. ,,,,
12909,2013-04-14,control,,C,oldish,"Sawyer, you're going out a youngster, but you've got to come back a star!",,,,
12910,2013-04-14,control,SF,,,,,,,
12911,2013-04-14,enrolled,LA,,young,,,,,
12912,2013-04-14,control,LA,,,,,,,
12913,2013-04-14,enrolled,,B,,"Frankly, my dear, I don't give a damn.",,,,
12914,2013-04-14,control,,C,oldish,"Go ahead, make my day.",,,,
12915,2013-04-14,control,,,oldish,Is it safe?,,,,
12916,2013-04-14,enrolled,NYC,,oldish,,,,,
12917,2013-04-14,enrolled,LA,,,,,,,
12918,2013-04-14,enrolled,NYC,,youthful,,,,,
12919,2013-04-14,control,,A,,"I'll get you, my pretty, and your little dog, too!",,,,
12920,2013-04-14,control,LA,B,youthful,,,,,
12921,2013-04-14,control,,,wise,,,,,
12922,2013-04-14,enrolled,,,,,,,,
12923,2013-04-15,enrolled,,D,,,,,,
12924,2013-04-15,enrolled,,B,,A census taker once tried to test me. I ate his liver with some fava beans and a nice Chianti.,,,,
12925,2013-04-15,control,,D,,"Frankly, my dear, I don't give a damn.",,,,
12926,2013-04-15,control,NYC,C,,,,,,
12927,2013-04-15,enrolled,SF,A,wise,,,,,
12928,2013-04-15,enrolled,,D,wise,"Frankly, my dear, I don't give a damn.",,,,
12929,2013-04-15,control,NYC,B,oldish,,,,,
12930,2013-04-15,enrolled,SF,,,Fasten your seatbelts. It's going to be a bumpy night.,,,,
12931,2013-04-15,enrolled,,D,,Who's on first.,,,,
12932,2013-04-15,enrolled,LA,C,,"Frankly, my dear, I don't give a damn.",,,,
12933,2013-04-15,control,LA,C,,,,,,
12934,2013-04-15,enrolled,SF,,oldish,,,,,
12935,2013-04-15,enrolled,NYC,A,wise,Why don't you come up sometime and see me?,,,,
12936,2013-04-15,control,,B,,,,,,
12937,2013-04-15,control,,B,youthful,,,,,
12938,2013-04-15,control,NYC,,,,,,,
12939,2013-04-15,enrolled,SF,,,"Frankly, my dear, I don't give a damn.",,,,
12940,2013-04-15,enrolled,NYC,,,,,,,
12941,2013-04-15,control,SF,A,,Toga!  Toga!,,,,
12942,2013-04-15,enrolled,,C,wise,I have always depended on the kindness of strangers.,,,,
12943,2013-04-15,enrolled,,,oldish,,,,,
12944,2013-04-15,enrolled,NYC,C,,They call me Mister Tibbs!,,,,
12945,2013-04-15,control,NYC,,,"Frankly, my dear, I don't give a damn.",,,,
12946,2013-04-16,control,,,young,,,,,
12947,2013-04-16,control,LA,,youthful,,,,,
12948,2013-04-16,enrolled,,B,,,,,,
12949,2013-04-16,enrolled,NYC,,oldish,,,,,
12950,2013-04-16,enrolled,,,,,,,,
12951,2013-04-16,control,NYC,A,,"Wait a minute, wait a minute.  You ain't heard nothin' yet!",,,,
12952,2013-04-16,control,,B,,Bond. James Bond.,,,,
12953,2013-04-16,control,NYC,D,,,,,,
12954,2013-04-16,control,LA,,,,,,,
12955,2013-04-16,control,,,youthful,"Wait a minute, wait a minute.  You ain't heard nothin' yet!",,,,
12956,2013-04-16,control,,B,wise,"Frankly, my dear, I don't give a damn.",,,,
12957,2013-04-16,control,,,wise,,,,,
12958,2013-04-16,enrolled,SF,,,They're here!,,,,
12959,2013-04-16,control,,,oldish,Attica! Attica!,,,,
12960,2013-04-16,control,,,youthful,,,,,
12961,2013-04-16,control,,A,,,,,,
12962,2013-04-16,enrolled,,,,,,,,
12963,2013-04-16,control,,,wise,"Frankly, my dear, I don't give a damn.",,,,
12964,2013-04-16,control,NYC,,youthful,Striker: Surely you can't be serious. ,,,,
12965,2013-04-16,enrolled,NYC,C,,,,,,
12966,2013-04-16,control,,B,,"You had me at ""hello.""",,,,
12967,2013-04-16,control,NYC,C,,Show me the money!,,,,
12968,2013-04-16,control,,D,,,,,,
12969,2013-04-16,control,NYC,B,,,,,,
12970,2013-04-16,enrolled,SF,,,"Oh, Jerry, don't let's ask for the moon. We have the stars.",,,,
12971,2013-04-16,enrolled,NYC,B,,,,,,
12972,2013-04-16,control,NYC,B,young,"Frankly, my dear, I don't give a damn.",,,,
12973,2013-04-17,enrolled,NYC,C,oldish,,,,,
12974,2013-04-17,control,LA,,youthful,,,,,
12975,2013-04-17,control,,C,,,,,,
12976,2013-04-17,enrolled,LA,A,,,,,,
12977,2013-04-17,enrolled,,,,I want to be alone.,,,,
12978,2013-04-17,control,NYC,,,My precious.,,,,
12979,2013-04-17,enrolled,,,young,"Mother of mercy, is this the end of Rico?",,,,
12980,2013-04-17,enrolled,,D,,,,,,
12981,2013-04-17,control,,B,,,,,,
12982,2013-04-17,control,,C,oldish,,,,,
12983,2013-04-17,control,LA,,youthful,E.T. phone home.,,,,
12984,2013-04-17,control,LA,A,,"You had me at ""hello.""",,,,
12985,2013-04-17,enrolled,NYC,,,"You don't understand!  I coulda had class. I coulda been a contender. I could've been somebody, instead of a bum, which is what I am.",,,,
12986,2013-04-17,control,,C,wise,"Frankly, my dear, I don't give a damn.",,,,
12987,2013-04-17,control,LA,A,,,,,,
12988,2013-04-17,control,,,oldish,Show me the money!,,,,
12989,2013-04-17,control,,B,,"You had me at ""hello.""",,,,
12990,2013-04-17,enrolled,NYC,D,,My mother thanks you. My father thanks you. My sister thanks you. And I thank you.,,,,
12991,2013-04-17,control,,,wise,,,,,
12992,2013-04-17,control,NYC,C,oldish,Is it safe?,,,,
12993,2013-04-17,enrolled,SF,B,,,,,,
12994,2013-04-17,enrolled,,B,oldish,"Say ""hello"" to my little friend!",,,,
12995,2013-04-17,enrolled,,B,wise,"Frankly, my dear, I don't give a damn.",,,,
12996,2013-04-17,control,,B,youthful,Rosebud.,,,,
12997,2013-04-17,enrolled,,D,,,,,,
12998,2013-04-17,control,,,youthful,"Carpe diem.  Seize the day, boys.  Make your lives extraordinary.",,,,
12999,2013-04-17,enrolled,,,,"Frankly, my dear, I don't give a damn.",,,,
13000,2013-04-17,enrolled,SF,D,oldish,"Frankly, my dear, I don't give a damn.",,,,
13001,2013-04-17,control,SF,C,youthful,,,,,
13002,2013-04-17,control,SF,,young,"If you build it, he will come.",,,,
13003,2013-04-17,enrolled,,,,"Frankly, my dear, I don't give a damn.",,,,
13004,2013-04-17,control,,,,,,,,
13005,2013-04-17,control,SF,C,oldish,Why don't you come up sometime and see me?,,,,
13006,2013-04-17,control,,,wise,"Hello, gorgeous.",,,,
13007,2013-04-17,control,,,wise,,,,,
13008,2013-04-17,control,LA,A,,,,,,
13009,2013-04-17,enrolled,NYC,,,They call me Mister Tibbs!,,,,
13010,2013-04-17,control,,C,youthful,My precious.,,,,
13011,2013-04-18,enrolled,SF,A,,"Frankly, my dear, I don't give a damn.",,,,
13012,2013-04-18,control,,B,wise,"Frankly, my dear, I don't give a damn.",,,,
13013,2013-04-18,enrolled,SF,A,youthful,Show me the money!,,,,
13014,2013-04-18,control,SF,,oldish,"Frankly, my dear, I don't give a damn.",,,,
13015,2013-04-18,enrolled,SF,B,wise,Is it safe?,,,,
13016,2013-04-18,enrolled,,,youthful,,,,,
13017,2013-04-18,control,,,,,,,,
13018,2013-04-18,control,,,young,"One morning I shot an elephant in my pajamas. How he got in my pajamas, I don't know.",,,,
13019,2013-04-18,control,LA,,youthful,,,,,
13020,2013-04-18,control,,C,,,,,,
13021,2013-04-18,control,,,wise,,,,,
13022,2013-04-18,enrolled,,B,,,,,,
13023,2013-04-18,enrolled,,A,,,,,,
13024,2013-04-18,enrolled,,B,,,,,,
13025,2013-04-18,enrolled,,D,,,,,,
13026,2013-04-18,control,,,,,,,,
13027,2013-04-18,control,,D,young,"Keep your friends close, but your enemies closer.",,,,
13028,2013-04-18,enrolled,,,youthful,"If you build it, he will come.",,,,
13029,2013-04-18,enrolled,,D,oldish,,,,,
13030,2013-04-18,control,LA,B,,My mother thanks you. My father thanks you. My sister thanks you. And I thank you.,,,,
13031,2013-04-18,enrolled,,A,,"Frankly, my dear, I don't give a damn.",,,,
13032,2013-04-18,enrolled,,,,"Hasta la vista, baby.",,,,
13033,2013-04-18,control,,,,,,,,
13034,2013-04-18,enrolled,,B,,,,,,
13035,2013-04-18,enrolled,SF,A,oldish,"Here's looking at you, kid.",,,,
13036,2013-04-18,control,SF,,wise,"Frankly, my dear, I don't give a damn.",,,,
13037,2013-04-18,control,LA,B,,,,,,
13038,2013-04-18,enrolled,LA,,youthful,,,,,
13039,2013-04-18,enrolled,,A,oldish,"One morning I shot an elephant in my pajamas. How he got in my pajamas, I don't know.",,,,
13040,2013-04-18,enrolled,SF,,,"Mother of mercy, is this the end of Rico?",,,,
13041,2013-04-18,control,SF,D,,Is it safe?,,,,
13042,2013-04-19,control,SF,,wise,I'll be back.,,,,
13043,2013-04-19,enrolled,LA,,,Nobody puts Baby in a corner.,,,,
13044,2013-04-19,enrolled,LA,C,,,,,,
13045,2013-04-19,control,,C,young,,,,,
13046,2013-04-19,control,,,,"Frankly, my dear, I don't give a damn.",,,,
13047,2013-04-19,enrolled,SF,,,,,,,
13048,2013-04-19,enrolled,,D,,,,,,
13049,2013-04-19,control,SF,A,,"Frankly, my dear, I don't give a damn.",,,,
13050,2013-04-19,control,NYC,C,,,,,,
13051,2013-04-19,enrolled,NYC,,,,,,,
13052,2013-04-19,enrolled,,D,oldish,,,,,
13053,2013-04-19,control,,,youthful,,,,,
13054,2013-04-19,enrolled,SF,,,,,,,
13055,2013-04-19,control,,D,,,,,,
13056,2013-04-19,enrolled,SF,,young,"Well, nobody's perfect.",,,,
13057,2013-04-19,enrolled,SF,,youthful,I'm gonna make him an offer he can't refuse.,,,,
13058,2013-04-19,enrolled,,C,young,I see dead people.,,,,
13059,2013-04-19,enrolled,LA,B,,,,,,
13060,2013-04-19,control,SF,D,,"No wire hangers, ever!",,,,
13061,2013-04-19,control,LA,,oldish,,,,,
13062,2013-04-19,control,,D,young,,,,,
13063,2013-04-19,enrolled,SF,,,,,,,
13064,2013-04-19,enrolled,,,young,"Cinderella story.  Outta nowhere.  A former greenskeeper, now, about to  become the Masters champion.  It looks like a mirac...It's in the hole!  It's in the hole!  It's in the hole!",,,,
13065,2013-04-19,enrolled,LA,B,,,,,,
13066,2013-04-19,control,NYC,B,,,,,,
13067,2013-04-19,enrolled,SF,,young,,,,,
13068,2013-04-19,control,,C,,I am big!  It's the pictures that got small.,,,,
13069,2013-04-19,enrolled,,B,youthful,,,,,
13070,2013-04-19,enrolled,,,wise,"Elementary, my dear Watson.",,,,
13071,2013-04-20,control,,,youthful,"Wait a minute, wait a minute.  You ain't heard nothin' yet!",,,,
13072,2013-04-20,control,SF,B,,,,,,
13073,2013-04-20,control,,,oldish,,,,,
13074,2013-04-20,control,,D,,,,,,
13075,2013-04-20,control,,C,young,,,,,
13076,2013-04-20,enrolled,SF,,,"Frankly, my dear, I don't give a damn.",,,,
13077,2013-04-20,control,,,,,,,,
13078,2013-04-20,control,,,oldish,,,,,
13079,2013-04-20,enrolled,NYC,,young,,,,,
13080,2013-04-20,control,,C,oldish,What we've got here is failure to communicate.,,,,
13081,2013-04-20,control,SF,A,oldish,"Houston, we have a problem.",,,,
13082,2013-04-20,control,NYC,,,,,,,
13083,2013-04-20,enrolled,,,wise,,,,,
13084,2013-04-20,enrolled,,,,It's alive!  It's alive!,,,,
13085,2013-04-20,control,,,wise,,,,,
13086,2013-04-20,enrolled,NYC,,,I'm gonna make him an offer he can't refuse.,,,,
13087,2013-04-20,control,,,,"No wire hangers, ever!",,,,
13088,2013-04-20,enrolled,,B,,,,,,
13089,2013-04-20,control,,,youthful,"Frankly, my dear, I don't give a damn.",,,,
13090,2013-04-20,control,,B,,I'll be back.,,,,
13091,2013-04-20,control,,D,,Soylent Green is people!,,,,
13092,2013-04-20,control,,,youthful,,,,,
13093,2013-04-20,control,SF,,youthful,"Frankly, my dear, I don't give a damn.",,,,
13094,2013-04-20,control,SF,,wise,,,,,
13095,2013-04-20,enrolled,,,,,,,,
13096,2013-04-20,control,,,,,,,,
13097,2013-04-20,enrolled,SF,,,You talking to me?,,,,
13098,2013-04-20,control,,,,"You don't understand!  I coulda had class. I coulda been a contender. I could've been somebody, instead of a bum, which is what I am.",,,,
13099,2013-04-20,control,,,youthful,,,,,
13100,2013-04-20,enrolled,,,youthful,Love means never having to say you're sorry.,,,,
13101,2013-04-20,enrolled,LA,A,wise,"Frankly, my dear, I don't give a damn.",,,,
13102,2013-04-20,enrolled,,,youthful,,,,,
13103,2013-04-21,enrolled,,D,,,,,,
13104,2013-04-21,enrolled,NYC,C,oldish,,,,,
13105,2013-04-21,control,LA,C,,"Greed, for lack of a better word, is good.",,,,
13106,2013-04-21,enrolled,,,,Nobody puts Baby in a corner.,,,,
13107,2013-04-21,control,,,wise,,,,,
13108,2013-04-21,control,NYC,,,"Gentlemen, you can't fight in here! This is the War Room!",,,,
13109,2013-04-21,control,NYC,D,wise,Tell 'em to go out there with all they got and win just one for the Gipper.,,,,
13110,2013-04-21,enrolled,,,,,,,,
13111,2013-04-21,control,NYC,,oldish,,,,,
13112,2013-04-21,control,NYC,,,,,,,
13113,2013-04-21,enrolled,SF,,youthful,Toga!  Toga!,,,,
13114,2013-04-21,enrolled,,,young,"Frankly, my dear, I don't give a damn.",,,,
13115,2013-04-21,enrolled,,,,,,,,
13116,2013-04-21,control,NYC,B,,"Life is a banquet, and most poor suckers are starving to death!",,,,
13117,2013-04-21,enrolled,,,,"Frankly, my dear, I don't give a damn.",,,,
13118,2013-04-21,enrolled,NYC,,youthful,Badges? We ain't got no badges! We don't need no badges! I don't have to show you any stinking badges!,,,,
13119,2013-04-21,enrolled,,C,,,,,,
13120,2013-04-21,enrolled,,,wise,"Frankly, my dear, I don't give a damn.",,,,
